region_name,category,subcategory,subsubcategory,mean price [€],min price [€],max price [€],A,B,C,D,E,nutri-score null percentage
Occitanie,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons","Olives, cornichons, câpres et légumes marinés",3.2,0.71,6.05,0.0,3.3000000000000003,93.30000000000001,3.3000000000000003,0.0,79.0
Occitanie,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Sauces tomate et sauces à cuisiner,2.06,0.64,5.02,54.6,16.0,18.5,10.9,0.0,28.000000000000004
Occitanie,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Sel et poivre,2.58,0.39,5.59,68.2,4.5,27.3,0.0,0.0,63.0
Occitanie,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons","Vinaigres, vinaigrettes et sauces crudités",2.65,0.49,6.79,0.0,23.3,40.0,36.7,0.0,68.0
Occitanie,Epicerie salée,Pour l'apéritif,Biscuits salés,1.64,0.45,3.64,0.0,2.8000000000000003,27.1,43.0,27.1,41.0
Occitanie,Epicerie salée,Pour l'apéritif,"Cacahuètes, pistaches et mélanges",2.89,0.82,6.25,12.1,27.3,50.0,10.6,0.0,7.000000000000001
Occitanie,Epicerie salée,Pour l'apéritif,Chips,2.15,0.89,4.49,0.0,6.2,85.0,8.799999999999999,0.0,3.0
Occitanie,Epicerie salée,Pour l'apéritif,"Olives, cornichons, câpres et légumes marinés",3.2,0.71,6.05,0.0,3.3000000000000003,93.30000000000001,3.3000000000000003,0.0,79.0
Occitanie,Epicerie salée,Pour l'apéritif,Saucisses cocktail,2.84,1.18,4.45,0.0,0.0,0.0,57.099999999999994,42.9,0.0
Occitanie,Epicerie salée,Pour l'apéritif,Tuiles et tortillas,2.1,1.19,2.92,0.0,21.7,60.9,17.4,0.0,4.0
Occitanie,Epicerie salée,"Pâtes, riz, purée, légumes secs","Blés, semoules et céréales",2.48,1.12,4.23,92.30000000000001,3.8,3.8,0.0,0.0,4.0
Occitanie,Epicerie salée,"Pâtes, riz, purée, légumes secs",Légumes secs,2.87,1.2,5.99,100.0,0.0,0.0,0.0,0.0,48.0
Occitanie,Epicerie salée,"Pâtes, riz, purée, légumes secs",Purées,2.67,1.29,4.71,78.60000000000001,21.4,0.0,0.0,0.0,7.000000000000001
Occitanie,Epicerie salée,"Pâtes, riz, purée, légumes secs",Pâtes,1.64,0.91,3.23,98.2,0.6,1.2,0.0,0.0,23.0
Occitanie,Epicerie salée,"Pâtes, riz, purée, légumes secs",Riz,2.47,0.99,4.68,51.800000000000004,44.6,3.5999999999999996,0.0,0.0,26.0
Occitanie,Epicerie salée,"Pâtes, riz, purée, légumes secs",Sauces tomate et sauces à cuisiner,2.06,0.64,5.02,54.6,16.0,18.5,10.9,0.0,28.000000000000004
Occitanie,Epicerie salée,Saveurs du monde,Asie,2.76,0.59,6.36,5.7,21.9,34.300000000000004,30.5,7.6,37.0
Occitanie,Epicerie salée,Saveurs du monde,Créole,2.22,0.65,3.71,13.3,20.0,26.700000000000003,33.300000000000004,6.7,0.0
Occitanie,Epicerie salée,Saveurs du monde,Europe et Méditerrannée,2.62,1.19,6.81,6.2,12.5,43.8,37.5,0.0,81.0
Occitanie,Epicerie salée,Saveurs du monde,Grande-Bretagne et USA,3.74,1.58,6.29,0.0,0.0,50.0,50.0,0.0,83.0
Occitanie,Epicerie salée,Saveurs du monde,Orient,2.79,0.69,4.52,42.4,3.0,15.2,27.3,12.1,20.0
Occitanie,Epicerie salée,Saveurs du monde,Tex Mex,3.59,0.99,6.73,11.899999999999999,23.799999999999997,47.599999999999994,14.299999999999999,2.4,12.0
Occitanie,Epicerie sucrée,Biscuits,Biscuits au chocolat et cookies,2.27,0.85,5.99,0.0,0.0,6.800000000000001,39.7,53.400000000000006,62.0
Occitanie,Epicerie sucrée,Biscuits,Biscuits aux fruits,1.71,0.92,2.99,0.0,0.0,0.0,60.0,40.0,25.0
Occitanie,Epicerie sucrée,Biscuits,"Biscuits secs, sablés et assortiments",2.06,0.7,8.99,0.0,0.0,0.0,14.299999999999999,85.7,61.0
Occitanie,Epicerie sucrée,Cafés,Café soluble,4.41,2.01,7.5,7.7,0.0,0.0,46.2,46.2,76.0
Occitanie,Epicerie sucrée,Cafés,Chicorée,4.75,1.44,8.99,40.0,20.0,0.0,10.0,30.0,44.0
Occitanie,Epicerie sucrée,Cafés,Dosettes et capsules,4.81,1.59,9.05,5.0,20.0,10.0,50.0,15.0,91.0
Occitanie,Epicerie sucrée,Chocolats et confiseries,Bonbons,2.53,0.89,8.82,0.0,12.5,0.0,75.0,12.5,81.0
Occitanie,Epicerie sucrée,Chocolats et confiseries,Confiseries de chocolat,4.05,0.95,8.33,0.0,0.0,0.0,3.1,96.89999999999999,79.0
Occitanie,Epicerie sucrée,Chocolats et confiseries,Tablettes de chocolat,2.68,0.94,6.19,0.0,0.0,0.0,21.4,78.60000000000001,72.0
Occitanie,Epicerie sucrée,"Gâteaux moelleux, crêpes et gaufres","Gaufres, gaufrettes et crêpes",2.31,0.98,4.24,0.0,0.0,4.8,23.799999999999997,71.39999999999999,59.0
Occitanie,Epicerie sucrée,"Gâteaux moelleux, crêpes et gaufres","Madeleines, cakes et pâtisseries moelleuses",2.75,0.85,5.25,0.0,0.0,14.799999999999999,65.2,20.0,40.0
Occitanie,Epicerie sucrée,Petit déjeuner,Biscottes et biscuits petit déjeuner,2.29,0.89,4.37,18.2,31.8,27.3,11.4,11.4,57.99999999999999
Occitanie,Epicerie sucrée,Petit déjeuner,Brioches et pains au lait,3.08,1.41,7.99,0.0,13.8,41.4,44.800000000000004,0.0,17.0
Occitanie,Epicerie sucrée,Petit déjeuner,"Confitures, miels et tartinables",3.54,1.1,9.04,1.0,0.0,38.2,58.8,2.0,46.0
Occitanie,Epicerie sucrée,Petit déjeuner,Céréales et barres,3.14,1.6,7.16,17.8,12.9,47.5,20.8,1.0,17.0
Occitanie,Epicerie sucrée,Petit déjeuner,Pains de mie et précuits,1.96,0.9,2.83,63.2,33.300000000000004,3.5000000000000004,0.0,0.0,5.0
Occitanie,Epicerie sucrée,Petit déjeuner,Viennoiseries,3.29,1.4,8.3,0.0,4.3,40.400000000000006,46.800000000000004,8.5,47.0
Occitanie,Epicerie sucrée,Thés et boissons chocolatées,Chocolat en poudre et lait concentré,3.0,0.65,6.4,20.0,48.0,12.0,8.0,12.0,57.99999999999999
Occitanie,Epicerie sucrée,Thés et boissons chocolatées,Thés et infusions,3.02,0.92,7.41,0.0,92.30000000000001,3.8,0.0,3.8,81.0
Occitanie,Fruits et légumes,Fruits et légumes secs,Fruits secs et graines,4.52,0.42,8.15,40.0,0.0,20.0,40.0,0.0,97.0
Occitanie,Fruits et légumes,Fruits et légumes secs,Légumes secs,2.87,1.2,5.99,100.0,0.0,0.0,0.0,0.0,48.0
Occitanie,Fruits et légumes,Légumes frais,Légumes de saison,2.69,0.17,7.49,100.0,0.0,0.0,0.0,0.0,99.0
Occitanie,Fruits et légumes,Légumes frais,"Oignons, ails, échalotes, herbes aromatiques",2.64,1.0,5.5,100.0,0.0,0.0,0.0,0.0,95.0
Occitanie,Fruits et légumes,Prêt à consommer et fraîche découpe,Légumes prêts à l'emploi et purées,2.53,1.02,5.19,100.0,0.0,0.0,0.0,0.0,73.0
Occitanie,Fruits et légumes,Prêt à consommer et fraîche découpe,Salades et crudités prêtes à consommer,2.53,0.96,6.7,73.8,0.0,21.3,4.9,0.0,19.0
Occitanie,Fruits et légumes,Prêt à consommer et fraîche découpe,Soupes et purées fraîches,3.4,2.76,5.23,47.4,26.3,26.3,0.0,0.0,10.0
Occitanie,"Pains, viennoiseries et pâtisseries",Pains,Pains de mie et précuits,1.96,0.9,2.83,63.2,33.300000000000004,3.5000000000000004,0.0,0.0,5.0
Occitanie,"Pains, viennoiseries et pâtisseries",Pains,"Pains sandwich, burger et wraps",2.58,1.25,6.73,39.5,37.2,16.3,7.000000000000001,0.0,4.0
Occitanie,"Pains, viennoiseries et pâtisseries",Pains,Toast et canapé,2.17,1.11,3.5,30.0,50.0,0.0,20.0,0.0,38.0
Occitanie,"Pains, viennoiseries et pâtisseries",Pâtisseries,Aide à la pâtisserie,3.48,2.21,4.95,50.0,0.0,0.0,0.0,50.0,71.0
Occitanie,"Pains, viennoiseries et pâtisseries",Pâtisseries,"Biscuits, mignardises et confiseries",4.52,2.55,7.1,0.0,0.0,0.0,100.0,0.0,91.0
Occitanie,"Pains, viennoiseries et pâtisseries",Pâtisseries,Gâteaux,5.04,2.95,9.99,0.0,0.0,0.0,100.0,0.0,97.0
Occitanie,"Pains, viennoiseries et pâtisseries",Viennoiseries et brioches,"Beignets, donuts et muffins",4.58,2.99,5.99,0.0,0.0,66.7,33.300000000000004,0.0,86.0
Occitanie,"Pains, viennoiseries et pâtisseries",Viennoiseries et brioches,Brioches et pains au lait,3.08,1.41,7.99,0.0,13.8,41.4,44.800000000000004,0.0,17.0
Occitanie,"Pains, viennoiseries et pâtisseries",Viennoiseries et brioches,Viennoiseries,3.29,1.4,8.3,0.0,4.3,40.400000000000006,46.800000000000004,8.5,47.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts",Fromages,"Camemberts, coulommiers, bries, crémeux",3.17,1.45,8.44,0.0,0.0,9.4,90.60000000000001,0.0,70.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts",Fromages,Chèvres et brebis,3.41,1.43,8.2,0.0,0.0,17.2,82.8,0.0,61.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts",Fromages,"Emmental, comté et cantal",4.01,0.95,8.99,0.0,0.0,0.0,87.0,13.0,79.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts",Fromages,Fromages du terroir et de caractère,3.97,2.19,7.56,0.0,0.0,0.0,50.0,50.0,85.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts",Fromages,Fromages enfants,3.25,1.95,6.72,0.0,0.0,0.0,100.0,0.0,94.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts",Fromages,Fromages végétaux,2.88,2.41,3.09,0.0,0.0,0.0,33.300000000000004,66.7,14.000000000000002
Occitanie,"Produits laitiers, oeufs, fromages et desserts",Fromages,Fromages à tartiner,2.8,1.29,5.88,0.0,0.0,0.0,100.0,0.0,92.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts",Fromages,"Mozzarella, feta, ricotta, mascarpone",2.9,0.95,5.82,0.0,0.0,50.0,45.800000000000004,4.2,50.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts",Fromages,Roqueforts et bleus,3.47,1.58,6.59,0.0,0.0,0.0,33.300000000000004,66.7,93.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs",Fromages apéritifs et salades,3.04,1.79,4.96,0.0,0.0,0.0,83.3,16.7,84.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs",Fromages râpés,2.92,0.96,8.51,0.0,0.0,7.7,84.6,7.7,75.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs","Fromages sandwich, burger et croque",2.81,1.18,5.75,0.0,0.0,0.0,71.39999999999999,28.599999999999998,77.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs","Mozzarella, feta, ricotta, mascarpone",2.9,0.95,5.82,0.0,0.0,50.0,45.800000000000004,4.2,50.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs","Raclette, fondue et tartiflette",5.01,2.05,8.24,0.0,0.0,0.0,87.5,12.5,70.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts",Lait et boissons végétales,Boissons végétales,2.42,1.29,3.51,33.300000000000004,66.7,0.0,0.0,0.0,24.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts",Lait et boissons végétales,Laits et boissons lactées,3.43,0.63,8.86,62.5,37.5,0.0,0.0,0.0,64.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts","Oeufs, beurres et crème","Beurres, margarines et autres graisses",3.31,1.24,7.25,0.0,0.0,31.900000000000002,31.900000000000002,36.199999999999996,62.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts","Oeufs, beurres et crème",Crèmes fraîches et chantilly,2.88,0.74,6.17,0.0,0.0,0.0,100.0,0.0,84.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts","Oeufs, beurres et crème",Oeufs,3.41,1.22,8.36,100.0,0.0,0.0,0.0,0.0,21.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts","Raclette, fondue et tartiflette",Charcuterie,3.36,1.4,7.39,0.0,42.1,36.8,17.9,3.2,27.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts","Raclette, fondue et tartiflette",Condiments,3.37,0.71,6.32,0.0,0.0,84.6,15.4,0.0,64.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts","Raclette, fondue et tartiflette",Fromages,5.09,2.05,8.24,0.0,0.0,0.0,87.5,12.5,69.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Allégés et bien-être,2.93,1.24,6.81,54.1,44.3,1.6,0.0,0.0,18.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Compotes,2.49,1.19,6.27,90.0,5.6000000000000005,4.3999999999999995,0.0,0.0,6.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Crèmes dessert et petits pots de crème,2.16,0.82,5.01,0.0,10.6,87.2,2.1,0.0,34.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Desserts patissiers et italiens,3.11,1.45,4.62,0.0,0.0,42.9,52.400000000000006,4.8,63.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Desserts végétaux,2.5,1.75,5.21,20.0,34.300000000000004,45.7,0.0,0.0,10.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,"Flans, crèmes et riz au lait",2.34,0.84,3.69,0.0,0.0,76.0,24.0,0.0,38.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Fruits et aromatisés,2.66,0.89,5.17,11.799999999999999,24.5,62.7,1.0,0.0,34.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Mousses et liégeois,2.27,0.99,6.32,0.0,0.0,74.2,22.6,3.2,53.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Yaourt à boire,2.86,1.45,6.22,20.8,75.5,3.8,0.0,0.0,22.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Yaourts chèvre et brebis,2.69,1.61,3.46,8.0,36.0,56.00000000000001,0.0,0.0,4.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Yaourts et desserts Enfants,2.68,1.42,4.7,0.0,70.8,29.2,0.0,0.0,33.0
Occitanie,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,"Yaourts natures, fromages blancs, skyrs et faisselles",2.58,0.71,7.03,48.9,33.300000000000004,17.8,0.0,0.0,25.0
Occitanie,Surgelés,"Apéritifs, entrées et snacks",Apéritifs,6.35,3.1,12.99,0.0,9.1,18.2,63.6,9.1,59.0
Occitanie,Surgelés,"Apéritifs, entrées et snacks","Entrées, coquilles, feuilletés, crêpes",4.96,1.44,8.3,0.0,27.3,54.50000000000001,9.1,9.1,52.0
Occitanie,Surgelés,"Apéritifs, entrées et snacks",Snacks et burgers,5.17,3.14,9.93,12.5,12.5,25.0,50.0,0.0,50.0
Occitanie,Surgelés,Frites et pommes de terre,Frites,3.4,1.94,6.53,91.7,8.3,0.0,0.0,0.0,14.000000000000002
Occitanie,Surgelés,Frites et pommes de terre,Pommes de terre surgelées,2.9,1.2,4.82,36.4,40.9,22.7,0.0,0.0,19.0
Occitanie,Surgelés,"Glaces, pâtisseries et viennoiseries","Desserts, pâtisseries et viennoiseries",6.6,2.69,11.99,0.0,0.0,20.0,80.0,0.0,46.0
Occitanie,Surgelés,"Glaces, pâtisseries et viennoiseries",Glaces,4.61,2.16,6.87,0.0,0.0,18.2,81.8,0.0,57.99999999999999
Occitanie,Surgelés,Légumes et fruits,Fruits natures et coulis,3.88,2.99,6.27,100.0,0.0,0.0,0.0,0.0,67.0
Occitanie,Surgelés,Légumes et fruits,Herbes et sauces,2.79,1.98,5.07,100.0,0.0,0.0,0.0,0.0,25.0
Occitanie,Surgelés,Légumes et fruits,Légumes,2.99,1.4,5.99,89.1,7.6,3.3000000000000003,0.0,0.0,15.0
Occitanie,Surgelés,"Pizzas, quiches et tartes",Pizzas,4.96,2.69,10.99,8.3,75.0,16.7,0.0,0.0,68.0
Occitanie,Surgelés,"Pizzas, quiches et tartes",Quiches et tartes,4.69,2.99,11.69,0.0,0.0,57.099999999999994,42.9,0.0,53.0
Occitanie,Surgelés,Viandes et poissons,"Poissons, mollusques et crustacés",6.62,1.95,12.95,70.0,28.599999999999998,1.4000000000000001,0.0,0.0,26.0
Occitanie,Surgelés,Viandes et poissons,Viandes,7.91,3.1,12.86,2.6,25.6,53.800000000000004,17.9,0.0,22.0
Occitanie,Traiteur,Entrées et apéritifs,Apéritifs,3.2,1.22,9.95,40.0,10.0,20.0,10.0,20.0,56.99999999999999
Occitanie,Traiteur,Entrées et apéritifs,Entrées chaudes,4.17,0.85,7.46,0.0,0.0,20.0,80.0,0.0,72.0
Occitanie,Traiteur,Entrées et apéritifs,Entrées froides,5.26,1.98,10.63,0.0,50.0,50.0,0.0,0.0,60.0
Occitanie,Traiteur,Plats cuisinés et accompagnements,A base de poisson,4.98,1.0,10.99,63.6,36.4,0.0,0.0,0.0,79.0
Occitanie,Traiteur,Plats cuisinés et accompagnements,A base de viande,4.4,1.79,10.08,25.0,50.0,25.0,0.0,0.0,63.0
Occitanie,Traiteur,Plats cuisinés et accompagnements,A base de volaille,4.36,3.01,7.86,28.599999999999998,57.099999999999994,14.299999999999999,0.0,0.0,12.0
Occitanie,Traiteur,Plats cuisinés et accompagnements,Accompagnements,4.96,1.59,10.9,0.0,100.0,0.0,0.0,0.0,92.0
Occitanie,Traiteur,Plats cuisinés et accompagnements,Box et snacks chauds,3.88,2.32,9.52,10.299999999999999,44.800000000000004,41.4,3.4000000000000004,0.0,19.0
Occitanie,Traiteur,Plats cuisinés et accompagnements,Plats allégés,4.45,3.62,5.37,60.0,40.0,0.0,0.0,0.0,0.0
Occitanie,Traiteur,Plats cuisinés et accompagnements,Plats du monde,3.49,2.53,4.99,10.0,35.0,50.0,5.0,0.0,28.999999999999996
Occitanie,Traiteur,"Pâtes fraîches, gnocchis et quenelles",Gnocchis,2.78,1.31,5.48,5.6000000000000005,44.4,50.0,0.0,0.0,14.000000000000002
Occitanie,Traiteur,"Pâtes fraîches, gnocchis et quenelles",Pâtes fraîches,2.75,1.29,6.99,42.1,31.6,26.3,0.0,0.0,46.0
Occitanie,Traiteur,"Pâtes fraîches, gnocchis et quenelles",Raviolis et autres pâtes farcies,3.47,2.04,4.85,17.2,37.9,41.4,3.4000000000000004,0.0,12.0
Occitanie,Traiteur,Salade familiales,Salade crudités,2.12,0.88,4.19,100.0,0.0,0.0,0.0,0.0,11.0
Occitanie,Traiteur,Salade familiales,Salades composées,2.61,1.4,3.27,14.299999999999999,38.1,33.300000000000004,14.299999999999999,0.0,16.0
Occitanie,Traiteur,Salade familiales,Taboulé,2.53,0.95,5.35,17.599999999999998,82.39999999999999,0.0,0.0,0.0,11.0
Occitanie,Traiteur,Snacking,Boissons,1.47,0.19,3.06,33.300000000000004,0.0,22.2,0.0,44.4,61.0
Occitanie,Traiteur,Snacking,Box et snacks chauds,3.88,2.32,9.52,12.9,45.2,38.7,3.2,0.0,18.0
Occitanie,Traiteur,Snacking,Desserts,3.06,2.49,4.16,12.5,87.5,0.0,0.0,0.0,33.0
Occitanie,Traiteur,Snacking,Salades,4.43,3.24,5.75,19.0,71.39999999999999,9.5,0.0,0.0,0.0
Occitanie,Traiteur,Snacking,Sandwichs,2.58,1.35,4.04,13.0,40.699999999999996,29.599999999999998,16.7,0.0,21.0
Occitanie,Traiteur,Traiteur de la mer,Crevettes et fruits de mer,5.2,3.5,8.99,0.0,77.8,22.2,0.0,0.0,55.00000000000001
Occitanie,Traiteur,Traiteur de la mer,Poissons panés et cuisinés,4.07,2.53,7.99,28.599999999999998,42.9,28.599999999999998,0.0,0.0,67.0
Occitanie,Traiteur,Traiteur de la mer,Saumons et poissons fumés,6.46,1.8,10.99,0.0,2.3,2.3,95.5,0.0,47.0
Occitanie,Traiteur,Traiteur de la mer,Surimis,3.43,1.53,6.96,0.0,76.2,23.799999999999997,0.0,0.0,9.0
Occitanie,Traiteur,Traiteur de la mer,"Tartinables, blinis et œufs de poissons",2.56,1.2,4.04,0.0,28.599999999999998,28.599999999999998,42.9,0.0,30.0
Occitanie,"Viandes, charcuterie et poissons",Boucherie,Porc,8.53,1.19,26.93,0.0,0.0,100.0,0.0,0.0,97.0
Occitanie,"Viandes, charcuterie et poissons",Boucherie,Saucisses et brochettes,5.54,2.83,9.48,0.0,0.0,0.0,0.0,100.0,95.0
Occitanie,"Viandes, charcuterie et poissons",Boucherie,Veau,11.38,3.99,21.8,0.0,0.0,0.0,100.0,0.0,97.0
Occitanie,"Viandes, charcuterie et poissons",Boucherie,Viandes hachées et farces,7.01,2.54,13.95,0.0,100.0,0.0,0.0,0.0,98.0
Occitanie,"Viandes, charcuterie et poissons",Charcuterie,Charcuteries tranchées,3.87,0.99,19.15,0.0,0.0,4.7,55.800000000000004,39.5,46.0
Occitanie,"Viandes, charcuterie et poissons",Charcuterie,Jambons crus,4.05,3.33,4.89,0.0,0.0,0.0,100.0,0.0,71.0
Occitanie,"Viandes, charcuterie et poissons",Charcuterie,Jambons cuits,3.36,1.4,7.39,0.0,43.6,38.6,17.8,0.0,25.0
Occitanie,"Viandes, charcuterie et poissons",Charcuterie,"Lardons, bacons, dés, poitrines",2.61,1.04,8.85,0.0,4.7,18.6,58.099999999999994,18.6,17.0
Occitanie,"Viandes, charcuterie et poissons",Charcuterie,Produits tripiers et abats,4.21,1.35,8.48,0.0,0.0,0.0,100.0,0.0,91.0
Occitanie,"Viandes, charcuterie et poissons",Charcuterie,"Pâtés, rillettes, terrines et foie gras",3.81,0.19,26.41,0.0,0.0,0.0,45.5,54.50000000000001,57.99999999999999
Occitanie,"Viandes, charcuterie et poissons",Charcuterie,"Rôtis, filets et hachés",3.03,1.2,4.56,0.0,53.800000000000004,15.4,30.8,0.0,24.0
Occitanie,"Viandes, charcuterie et poissons",Charcuterie,"Saucisses, knacks, boudins et roulades",3.3,0.99,7.9,0.0,1.9,0.0,67.9,30.2,40.0
Occitanie,"Viandes, charcuterie et poissons",Charcuterie,Saucissons secs et chorizos,4.02,0.99,11.5,0.0,0.0,0.0,3.5999999999999996,96.39999999999999,53.0
Occitanie,"Viandes, charcuterie et poissons",Poissonnerie,Poissons marinés et brochettes,4.84,2.21,8.75,0.0,0.0,0.0,100.0,0.0,89.0
Occitanie,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Canard et caille,9.55,2.65,24.91,20.0,40.0,20.0,20.0,0.0,82.0
Occitanie,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Cordons bleus et nuggets,4.21,2.02,14.44,0.0,87.7,12.3,0.0,0.0,7.000000000000001
Occitanie,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Dinde,6.62,3.24,17.8,57.9,31.6,5.3,5.3,0.0,42.0
Occitanie,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Lapin,14.68,5.85,25.71,80.0,20.0,0.0,0.0,0.0,28.999999999999996
Occitanie,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres","Pintade, poule et coq",9.59,6.31,12.87,0.0,100.0,0.0,0.0,0.0,0.0
Occitanie,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Poulet,7.54,1.88,24.92,31.0,64.3,4.8,0.0,0.0,48.0
Île-de-France,Epicerie salée,Conserves et plats cuisinés,Conserves de légumes,2.39,0.69,6.99,97.89999999999999,2.1,0.0,0.0,0.0,27.0
Île-de-France,Epicerie salée,Conserves et plats cuisinés,Conserves de poisson,2.79,0.89,6.99,8.9,44.2,37.7,7.3,1.9,48.0
Île-de-France,Epicerie salée,Conserves et plats cuisinés,Plats cuisinés en conserve et bocaux,3.24,0.49,6.98,34.5,60.0,5.5,0.0,0.0,47.0
Île-de-France,Epicerie salée,Conserves et plats cuisinés,Plats cuisinés micro-ondable et déshydratés,2.09,0.72,3.98,11.3,52.1,21.099999999999998,15.5,0.0,33.0
Île-de-France,Epicerie salée,Conserves et plats cuisinés,"Pâtés, terrines, foie gras et conserves de viande",3.05,1.44,6.49,0.0,0.0,5.4,43.2,51.4,62.0
Île-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Bouillons et aides culinaires,2.4,0.83,6.99,7.8,24.6,55.7,6.6000000000000005,5.4,23.0
Île-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Herbes et épices,2.74,0.99,6.16,78.8,4.6,11.3,4.3,1.0,46.0
Île-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Huiles,4.26,1.88,6.98,0.0,0.0,58.9,41.099999999999994,0.0,18.0
Île-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons","Ketchup, mayonnaise, moutarde et sauces froides",2.56,0.8,6.26,0.0,0.0,14.799999999999999,71.8,13.4,66.0
Île-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons","Olives, cornichons, câpres et légumes marinés",3.02,0.72,6.43,0.0,6.0,93.10000000000001,0.8999999999999999,0.0,76.0
Île-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Sauces tomate et sauces à cuisiner,2.13,0.59,6.89,52.300000000000004,17.5,18.099999999999998,12.1,0.0,31.0
Île-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Sel et poivre,2.8,0.4,5.86,76.6,3.1,20.3,0.0,0.0,59.0
Île-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons","Vinaigres, vinaigrettes et sauces crudités",2.65,0.49,6.48,0.0,23.1,38.800000000000004,38.0,0.0,68.0
Île-de-France,Epicerie salée,Pour l'apéritif,Biscuits salés,1.72,0.45,6.75,0.0,1.7999999999999998,26.5,42.199999999999996,29.5,44.0
Île-de-France,Epicerie salée,Pour l'apéritif,"Cacahuètes, pistaches et mélanges",2.89,0.83,6.64,12.8,26.3,48.5,12.4,0.0,7.000000000000001
Île-de-France,Epicerie salée,Pour l'apéritif,Chips,2.28,0.82,6.8,0.0,6.5,85.0,8.5,0.0,4.0
Île-de-France,Epicerie salée,Pour l'apéritif,"Olives, cornichons, câpres et légumes marinés",3.02,0.72,6.43,0.0,6.0,93.10000000000001,0.8999999999999999,0.0,76.0
Île-de-France,Epicerie salée,Pour l'apéritif,Saucisses cocktail,3.01,1.19,5.19,0.0,0.0,0.0,50.0,50.0,7.000000000000001
Île-de-France,Epicerie salée,Pour l'apéritif,Tuiles et tortillas,2.29,0.95,6.8,0.0,26.400000000000002,56.3,17.2,0.0,5.0
Île-de-France,Epicerie salée,Produits en vrac,Conserves et plats cuisinés,2.66,0.49,6.74,45.300000000000004,31.1,15.299999999999999,5.7,2.6,41.0
Île-de-France,Epicerie salée,Produits en vrac,Diététique et nutrition,2.88,0.69,6.99,44.2,21.0,15.0,13.600000000000001,6.3,45.0
Île-de-France,Epicerie salée,Produits en vrac,Epicerie fine,3.08,1.99,4.79,0.0,0.0,100.0,0.0,0.0,67.0
